age (Ma),ice extent,total,within 15,decay36 total,decay36 within 15,decay120 total,decay120 within 15,decay36_burial50 total,decay36_burial50 within 15,decay120_burial50 total,decay120_burial50 within 15,decay36_burial100 total,decay36_burial100 within 15,decay120_burial100 total,decay120_burial100 within 15
520,0.0,0.0,0.0,298949.5291472752,206722.1085108197,2402933.6961128465,1857849.5121921948,231238.5428319709,139011.12219551546,2312297.4421184603,1767213.2581978086,163527.55651666666,71300.13588021124,2221661.188124074,1676577.0042034222
515,0.0,0.0,0.0,271314.9121173547,189137.32483103493,2327108.4964642804,1843842.727267514,209818.54055631266,127640.95326999297,2239021.1974131535,1755755.4282163875,148322.16899527065,66144.58170895097,2150933.898362027,1667668.1291652608
510,0.0,3541602.26434335,3541602.26434335,3714955.819863634,3641239.6357489615,5700166.647506806,5263822.369532333,3659103.674888861,3585387.490774188,5614551.471267393,5178207.19329292,3603251.529914088,3529535.3457994154,5528936.29502798,5092592.017053507
505,0.0,3544522.863522052,3544522.863522052,3381834.990291157,3321483.9810128654,5620388.5737486025,5267440.251052887,3331045.2681992347,3270694.258920943,5537166.812133151,5184218.489437437,3280255.546107313,3219904.5368290213,5453945.050517701,5100996.727821986
500,0.0,3544648.3217226947,3544648.3217226947,3071317.4472613684,3021639.058020762,5466721.933207249,5134857.044310136,3025247.227073794,2975568.8378331885,5385960.823116182,5054095.93421907,2979177.006886221,2929498.617645615,5305199.7130251145,4973334.824128001
495,0.0,3539511.893363637,3539511.893363637,2785704.4463324337,2748892.0853750757,5309048.82019095,4878893.619986679,2743766.6783380643,2706954.317380706,5230352.27992883,4800197.079724559,2701828.910343694,2665016.549386336,5151655.73966671,4721500.539462438
490,0.0,3548058.558299175,3548058.558299175,2535884.5011495957,2510706.6220041313,5156322.687571006,4571195.9532753555,2497882.987668979,2472705.108523515,5080076.393785057,4494949.659489406,2459881.4741883622,2434703.5950428974,5003830.099999109,4418703.365703458
485,0.0,3448912.2467150097,3443448.299317074,2243165.551948287,2221333.2674098588,4924160.466192878,4284513.112628741,2208651.869527181,2186819.5849887524,4850039.525558,4210392.171993864,2174138.187106075,2152305.9025676465,4775918.584923124,4136271.2313589873
480,0.0,3543938.566195716,3488770.5467652204,2086562.0856457266,2033114.0797330088,4802253.7284831125,3953487.207231842,2055202.7149395687,2001754.709026851,4730288.459538579,3881521.9382873094,2023843.3442334111,1970395.3383206932,4658323.190594045,3809556.669342776
475,0.0,3395117.5002886048,3385543.025936193,1823194.5105428742,1794138.7414266244,4604159.750040796,3723286.810121161,1794618.3947879914,1765562.6256717416,4534028.743725481,3653155.8038058467,1766042.2790331088,1736986.5099168587,4463897.737410166,3583024.797490531
470,0.0,3542528.665919869,3075035.887476867,1722788.5983727977,1488750.6763350796,4590644.695567539,3392755.2695529247,1696932.5680436355,1462894.6460059173,4522768.875776506,3324879.449761891,1671076.537714473,1437038.615676755,4454893.055985472,3257003.629970858
465,0.0,3417876.954820288,2363248.252221984,1513308.1936946693,1058910.1893691996,4371036.696028048,2783443.8486948884,1489736.4790940306,1035338.4747685608,4304829.059969523,2717236.2126363637,1466164.7644933918,1011766.7601679219,4238621.423910999,2651028.5765778385
460,0.0,3550501.4807275184,1485817.5303051858,1424105.6131898796,633171.3450280603,4336488.155563716,2037165.6100992267,1402713.6992474296,611779.4310856103,4272195.009722622,1972872.4642581325,1381321.78530498,590387.5171431602,4207901.863881528,1908579.3184170383
455,15.0,3549954.0737042762,1473280.5463655065,1293206.1187970976,571765.8139299144,4214688.2747737905,2076861.8775766857,1273801.7419410408,552361.4370738576,4152323.452082482,2014497.0548853762,1254397.365084984,532957.0602178009,4089958.629391172,1952132.232194067
450,30.0,3557898.237784452,1600714.4490275553,1189687.8724736273,571843.4436173579,4109064.5333815394,2154747.278735078,1172014.6397651553,554170.2109088858,4048318.458696479,2094001.2040500175,1154341.4070566832,536496.9782004138,3987572.3840114186,2033255.129364957
445,50.0,3557815.6511835726,2360656.7660621135,1080281.2326730876,733430.5883165792,3990780.5181006524,2634203.266112593,1064303.5649144559,717452.9205579476,3931990.2191847954,2575412.9671967365,1048325.8971558241,701475.2527993158,3873199.9202689384,2516622.66828088
440,10.0,3574375.2766604032,2950611.104880151,985322.3490415044,818386.8814329314,3886491.5944154477,3015929.883639454,970811.138915585,803875.671307012,3829384.214638314,2958822.5038623204,956299.9287896656,789364.4611810925,3772276.8348611807,2901715.124085187
435,0.0,3556143.7292133127,3535041.3388904105,890697.6312785122,879375.6230157502,3767594.012408424,3364148.994412255,877518.2833735886,866196.2751108265,3712108.8115132074,3308663.793517038,864338.9354686649,853016.9272059028,3656623.6106179906,3253178.5926218214
430,0.0,3470754.69726886,3470754.69726886,790943.5354158853,777741.4005687617,3605658.6819244386,3203944.970741284,778973.8110952217,765771.6999826244,3551766.754174615,3150276.8185790665,767004.0867745581,753801.9993964871,3497874.8264247924,3096608.666416849
425,0.0,3475885.3193540606,3430480.935931304,719784.0631795013,687014.9805742931,3511987.6310510845,3084422.337520435,708881.7510720929,681646.7670172893,3459492.5398263917,3059824.550251879,697979.4389646845,676278.5534602856,3406997.4486016985,3035226.7629833217
420,0.0,3478221.877015173,3240472.189895776,653993.4210332204,580865.3683589809,3411409.5092415037,2817007.382679013,644111.4493146308,580865.3683589809,3360501.7023262545,2817007.382679013,634229.4775960415,580865.3683589809,3309593.8954110052,2817007.382679013
415,0.0,3502501.4969294947,2793277.1405967386,597614.5020487368,455753.2446344455,3321247.657265239,2365233.4198798775,588633.9278159696,455753.2446344455,3271929.7535651694,2365233.4198798775,579653.3535832025,455753.2446344455,3222611.8498651,2365233.4198798775
410,0.0,3516811.5189882396,1900247.1749595352,544912.3761389035,283743.8553899782,3241503.9371784464,1621955.915566639,536768.2354369799,283743.8553899782,3193490.1851607324,1621955.915566639,528624.0947350564,283743.8553899782,3145476.4331430187,1621955.915566639
405,0.0,3558700.922817859,1569174.5901479428,500370.92968348216,213294.13455536062,3168656.677500892,1300024.8728557492,492959.6283930629,213294.13455536062,3121979.7719444702,1300024.8728557492,485548.3271026437,213294.13455536062,3075302.8663880485,1300024.8728557492
