lat_maxs,lat_mids,lat_mins,area_km2_545,area_km2_540,area_km2_535,area_km2_530,area_km2_525,area_km2_520,area_km2_515,area_km2_510,area_km2_505,area_km2_500,area_km2_495,area_km2_490,area_km2_485,area_km2_480,area_km2_475,area_km2_470,area_km2_465,area_km2_460,area_km2_455,area_km2_450,area_km2_445,area_km2_440,area_km2_435,area_km2_430,area_km2_425,area_km2_420,area_km2_415,area_km2_410,area_km2_405,area_km2_400,area_km2_395,area_km2_390,area_km2_385,area_km2_380,area_km2_375,area_km2_370,area_km2_365,area_km2_360,area_km2_355,area_km2_350,area_km2_345,area_km2_340,area_km2_335,area_km2_330,area_km2_325,area_km2_320,area_km2_315,area_km2_310,area_km2_305,area_km2_300,area_km2_295,area_km2_290,area_km2_285,area_km2_280,area_km2_275,area_km2_270,area_km2_265,area_km2_260,area_km2_255,area_km2_250,area_km2_245,area_km2_240,area_km2_235,area_km2_230,area_km2_225,area_km2_220,area_km2_215,area_km2_210,area_km2_205,area_km2_200,area_km2_195,area_km2_190,area_km2_185,area_km2_180,area_km2_175,area_km2_170,area_km2_165,area_km2_160,area_km2_155,area_km2_150,area_km2_145,area_km2_140,area_km2_135,area_km2_130,area_km2_125,area_km2_120,area_km2_115,area_km2_110,area_km2_105,area_km2_100,area_km2_95,area_km2_90,area_km2_85,area_km2_80,area_km2_75,area_km2_70,area_km2_65,area_km2_60,area_km2_55,area_km2_50,area_km2_45,area_km2_40,area_km2_35,area_km2_30,area_km2_25,area_km2_20,area_km2_15,area_km2_10,area_km2_5,area_km2_0
-85,-88,-90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41106.49167958643,18222.229992881614,33679.30395039064,23361.048264568162,0.0,57022.02796132,81384.20856501187,102153.95503422472,77232.49237250106,79230.5388051764,63072.07372191216,9054.00580336336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.7209932042324,5184.637216625952,9452.406216446672,37493.35319536817
-80,-83,-85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93513.09567958035,66550.4388678401,161160.31619330702,174231.27398612828,194913.84648789637,188054.89328690144,165386.23459392687,98281.0097911931,62724.46738568717,50902.69582925919,51659.00788343221,43521.79864809028,78826.6368627506,82536.6685208769,68645.5288882674,25557.848771519544,17226.225359134558,7318.192728112413,7706.1897165459595,5542.5205760917515,11207.189038985709,30288.08263279467,39545.9512660821,47680.26923280896,51549.92678398575,54863.10853293075,67500.67900269567,74346.75233742062,77217.22365708738,54881.63095621713
-75,-78,-80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105956.69702878961,72713.82159387376,328805.6676676147,275855.26784440014,93325.49237839249,47009.59632942297,14949.403055719602,105512.00428371644,81829.3495433637,14786.795937086195,51899.38255224024,49006.594734141465,50940.58171395307,48985.100758696084,40576.29930396593,45154.01489523526,77122.01072513146,79416.56741204378,81748.31228891722,79995.08397393592,77953.75004050773,76469.60172211863,57949.3490822825,50734.15097211242,46979.49609639157,45301.87604256591,44377.97320602392,41776.07511782498,39361.83815863873,45459.201502875505,52077.43462457681
-70,-73,-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.7860874259304,20217.146428917626,35644.333490847064,53456.42671810908,66094.69001515236,63067.90433496018,70645.85341568892,69366.63088966327,71535.65298634126,73661.40500658941,21979.94250347844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2097242205873,2482.0495673541277,169163.89448049254,129897.8040704268,412826.31789806904,315518.55182438216,284476.6974246454,293653.25204733905,342923.6247704685,275328.6157270303,119818.26804066864,60259.507381648815,111029.88794743503,3796.750565505217,2298.313216945426,23207.22792093126,42901.58708621078,51195.23121538465,50103.87825898759,49487.55656994333,49887.69678141037,51370.51973349053,47447.787710983415,41315.54081923133,46403.93377063245,52054.82253620865,53472.789424181385,52440.47083379981,51467.02930940868,50638.2774245778,49504.239975380915,50737.76803917273,47805.12596581172,35879.00068950529
-65,-68,-70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32451.42230393241,167552.9549475923,172551.33492833195,177135.56605328046,50541.54716768441,70214.634741937,49786.05710474657,23912.056839805507,17152.94745835779,105125.17559645671,105351.07293853853,105605.93993494309,0.0,77125.96695649062,18143.426517322776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28965.878042042223,280633.48704536504,280805.75434579956,264620.96034684154,321955.24461247725,385852.28676621517,307007.7840924076,425201.57123397966,596074.9126721038,594262.7355846128,380926.5753210937,331958.74430691276,2503.9495145466726,364911.4046517036,123445.95311683459,120787.33411310497,120477.41975689727,73261.4325168087,24078.96495241212,7587.306642983899,16456.758433772953,28719.89702771572,33241.2907883895,39593.86720427781,44802.54055103716,50830.77519286583,47003.15163037109,39831.865308499924,36335.34216399496,32906.982899594506,31346.38622042488,29785.859192762626,20529.09092581555,10034.222604725464,0.0,0.0
-60,-63,-65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130565.87325346585,90112.20736011954,364088.1255353661,245567.70680500628,400653.29258836294,416279.9042305256,437444.20119752013,371579.2227410239,317330.5661267149,299718.9510586954,281484.8753427496,283921.9589318221,286383.9204749336,258632.6948962038,105730.8531101346,0.0,60730.42351136754,32584.35285946559,8114.732876745031,0.0,0.0,0.0,0.0,0.0,0.0,20340.064315742125,164899.09241315458,179665.21835633114,243423.2527287154,266727.8781802957,298382.0989249312,267891.15065063996,192223.7696731808,879582.2468442778,1324637.0195743619,1061080.6727077318,1025277.5196755388,686606.1498714123,511178.7967067605,728981.9340034282,732306.3235977306,425285.2306767169,316097.39728400303,301743.90217003855,210900.10521016206,38371.49639845423,195421.93042628258,157981.72744794807,89797.74042286674,33247.378433672224,2250.0059036877205,0.0,4169.086943085726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-55,-58,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50616.246949170534,348905.6462220097,572603.9571274458,917852.3101769545,946205.6480304743,976783.6153643639,993107.9126458805,997752.3116650071,796916.7219971606,587175.9366053377,632167.8370141201,589567.3977036882,587458.6726082389,586356.5884543429,308689.6162380893,292648.35344709485,248206.51035622542,0.0,0.0,77400.15083415637,88998.62576802287,54943.104006995076,28798.822188985578,5632.888990415109,39278.68358865771,86603.76323373307,0.0,301296.88059287623,376682.78559427126,276395.74534324184,194560.60447876315,198843.51282348685,670689.6391919017,905890.1555651792,1023697.5851853351,905548.7845070749,1002184.6617878369,1066913.2610232995,1386149.6246173775,1465665.7574874365,1290786.655578694,1296097.4990961177,842080.7254101258,513440.77808628936,502164.26739288325,441908.58218071924,383972.9741909245,377456.50572822255,299174.46334898187,298860.2954083173,99354.18284357568,222336.24721538214,161998.79226426414,80290.06375525748,64532.543065330334,45130.70146875375,9123.961032684187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-50,-53,-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.80446315549696,338112.13250494713,1169853.8128721758,1226892.992714926,1050582.6886638876,1029205.4561108388,1217400.8243060648,1245596.882948041,1252209.0747400462,1294952.8659275395,1057938.3481032168,1072247.9907764888,977847.3570484188,1000334.8731603876,1023033.8442887454,585605.2118105626,584526.7169632757,299149.5202978236,360363.73548851174,292592.4994726318,228670.22926648462,194073.60635212364,0.0,0.0,0.0,2548.337551061284,261058.02812786718,390719.4493808552,221663.3211975086,319081.344965534,827750.7550305706,830574.7075318084,841995.3004437895,939701.175956136,989971.4420377512,603004.2421151799,573850.0235002191,613597.7793178265,657732.1421366994,691081.2157672934,770284.177697398,870892.620760184,972935.6689892855,1378128.0275572822,1014820.9070860763,1032722.6484749692,1060679.726379126,1045740.9409336786,1057165.0885300566,1107692.7725080205,911676.9906164834,686625.0453836398,386303.2482844322,388232.2754444772,223338.76229409128,191526.43378239477,152711.5379772283,229054.71266347944,151667.45562299242,64080.5277953479,40369.1379966275,21427.211566581904,3949.9437143396794,0.0,0.0
-45,-48,-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52033.43252866052,229050.19156817612,1326156.6779088224,1025766.4259770236,1130901.2532722957,875188.7512171834,876268.3330053667,743831.0118961426,645163.4615835648,673926.7147951222,671293.2411405543,1018953.2149290303,1001161.2300649086,1066936.511845188,1047930.6790529592,1030913.428219171,1326538.6067159506,1034721.6211409084,613982.6636278819,560594.542369311,303986.4285271233,280701.89665548864,263519.6921156171,390306.2830612339,341679.0805826425,292222.55873247975,413286.1044402357,251145.1982329887,385982.9111154667,942925.4054632323,1273079.241475883,1620553.1587650552,1550801.175520189,1473831.339496547,1569087.4283447177,1054504.489398698,977209.8821498815,342633.366871072,496930.07986345637,572081.7912687202,607698.3296675843,648501.0404534639,642938.1950644478,633613.8034055119,1395359.4937421428,2102495.161716896,2122312.5703944257,2174477.789011501,1994665.1187254146,2044703.0296949225,2098900.609833803,2173565.444029748,2174584.137558546,2046698.010229413,1623252.3640830636,1021209.3928000616,575326.0259548974,558266.8448241923,456903.105856439,170369.3421816418,207918.04192468768,170927.16532573907,135078.470750264,103657.9672465809,68277.80298383569,38063.969847589215
-40,-43,-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40531.39520165178,143366.29695748416,518985.1535971367,1261294.3003193603,1058379.5112550445,774966.7264484778,296909.50947070436,3167.3940710341726,0.0,0.0,0.0,0.0,89229.38354732988,130781.72279288578,181657.30200058408,284109.8520486302,280762.9989410252,277279.63282380765,712400.730188138,999621.4986458612,1247735.6651844487,960645.1317384061,802395.2218942435,654757.4453508428,608596.5229631,312226.39083033334,284476.89174365555,262619.1146238188,416815.758859344,816778.1816464044,824136.7507517228,1629994.479091571,1860963.4220506554,2063862.990188438,2021840.2803824977,1968506.1445520232,1451978.7071423493,1680472.1559764976,1129037.2770063544,1064985.2927339838,1180232.8026460763,1172282.3885015573,1081685.2912867547,993438.6000286073,1024466.9079166863,1039465.7248023313,1277311.4822828,1759696.6582021043,1792120.935487525,2258570.416647591,2618038.3840064253,2668914.9785776343,2489122.9020076077,2681111.274670367,2754487.580455385,2639244.0321831955,2524435.2902034405,2519746.0664997622,2219317.219901357,1592375.084935566,1067879.0094049703,611150.6395293403,494954.4349535644,253598.26821713918,189555.8007480496,170686.79689196002,154924.34141469054,131771.30462654727
